日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2008-09-05,002270,3.09,3.48,3.56,2.9,251944,301344111.02,40.99,116.15,1.87,86.28
2008-09-08,002270,2.95,2.85,3.09,2.85,25047,28040919.7,6.9,-18.1,-0.63,8.58
2008-09-09,002270,2.28,2.28,2.38,2.28,39163,39184814.78,3.51,-20.0,-0.57,13.41
2008-09-10,002270,1.87,1.96,2.13,1.77,126964,118408898.31,15.79,-14.04,-0.32,43.48
2008-09-11,002270,1.84,1.71,1.89,1.66,66257,59602156.57,11.73,-12.76,-0.25,22.69
2008-09-12,002270,1.71,1.81,1.9,1.64,65289,58826864.91,15.2,5.85,0.1,22.36
2008-09-16,002270,1.74,1.46,1.74,1.41,63555,54488176.95,18.23,-19.34,-0.35,21.77
2008-09-17,002270,1.46,1.51,1.54,1.33,39563,33151945.85,14.38,3.42,0.05,13.55
2008-09-18,002270,1.36,1.38,1.46,1.14,41682,33908035.74,21.19,-8.61,-0.13,14.27
2008-09-19,002270,1.67,1.8,1.8,1.66,66433,59607452.88,10.14,30.43,0.42,22.75
2008-09-22,002270,2.25,2.1,2.26,1.91,108753,105369404.96,19.44,16.67,0.3,37.24
2008-09-23,002270,1.83,1.61,1.88,1.61,48860,43430727.95,12.86,-23.33,-0.49,16.73
2008-09-24,002270,1.44,1.54,1.54,1.37,34087,28599762.76,10.56,-4.35,-0.07,11.67
2008-09-25,002270,1.47,1.62,1.7,1.47,39421,34262082.2,14.94,5.19,0.08,13.5
2008-09-26,002270,1.62,1.46,1.69,1.39,28613,24248805.59,18.52,-9.88,-0.16,9.8
2008-10-06,002270,1.28,1.17,1.35,1.16,22537,18046000.47,13.01,-19.86,-0.29,7.72
2008-10-07,002270,1.03,1.15,1.19,0.98,17291,13210575.52,17.95,-1.71,-0.02,5.92
2008-10-08,002270,1.05,1.01,1.15,0.97,12339,9344417.31,15.65,-12.17,-0.14,4.23
2008-10-09,002270,1.09,0.97,1.14,0.97,18236,13861261.27,16.83,-3.96,-0.04,6.25
2008-10-13,002270,0.61,0.79,0.79,0.59,30511,20816807.15,20.62,-18.56,-0.18,10.45
2008-10-14,002270,0.95,0.59,0.95,0.59,25921,18280009.1,45.57,-25.32,-0.2,8.88
2008-10-15,002270,0.56,0.69,0.76,0.56,16311,11119282.84,33.9,16.95,0.1,5.59
2008-10-16,002270,0.53,0.36,0.56,0.34,15290,9871138.23,31.88,-47.83,-0.33,5.24
2008-10-17,002270,0.4,0.37,0.43,0.33,12108,7616033.48,27.78,2.78,0.01,4.15
2008-10-20,002270,0.37,0.5,0.51,0.34,17123,10965717.84,45.95,35.14,0.13,5.86
2008-10-21,002270,0.5,0.55,0.65,0.48,20955,13968405.86,34.0,10.0,0.05,7.18
2008-10-22,002270,0.54,0.75,0.83,0.51,45027,31236674.99,58.18,36.36,0.2,15.42
2008-10-23,002270,0.64,0.91,0.98,0.62,49957,36095710.87,48.0,21.33,0.16,17.11
2008-10-24,002270,0.89,0.94,1.0,0.82,31992,23342547.18,19.78,3.3,0.03,10.96
2008-10-27,002270,0.84,0.75,0.95,0.75,32907,23754540.73,21.28,-20.21,-0.19,11.27
2008-10-28,002270,0.62,0.96,0.98,0.62,21455,15518606.19,48.0,28.0,0.21,7.35
2008-10-29,002270,0.99,0.76,1.0,0.75,22057,15953634.59,26.04,-20.83,-0.2,7.55
2008-10-30,002270,0.79,0.7,0.84,0.62,22646,15844807.99,28.95,-7.89,-0.06,7.76
2008-10-31,002270,0.69,0.66,0.74,0.64,9618,6604689.23,14.29,-5.71,-0.04,3.29
2008-11-03,002270,0.65,0.73,0.82,0.64,8737,6119338.91,27.27,10.61,0.07,2.99
2008-11-04,002270,0.69,0.63,0.77,0.58,8533,5788175.99,26.03,-13.7,-0.1,2.92
2008-11-05,002270,0.68,0.88,0.92,0.63,17832,12694737.1,46.03,39.68,0.25,6.11
2008-11-06,002270,0.77,0.82,0.91,0.76,14421,10347612.59,17.05,-6.82,-0.06,4.94
2008-11-07,002270,0.77,0.93,0.99,0.71,19267,14066136.98,34.15,13.41,0.11,6.6
2008-11-10,002270,0.98,1.22,1.25,0.96,32519,25295943.38,31.18,31.18,0.29,11.14
2008-11-11,002270,1.25,1.11,1.37,1.1,38976,31182647.14,22.13,-9.02,-0.11,13.35
2008-11-12,002270,1.07,1.4,1.44,1.05,31330,25234710.23,35.14,26.13,0.29,10.73
2008-11-13,002270,1.3,1.46,1.61,1.3,51138,43235774.95,22.14,4.29,0.06,17.51
2008-11-14,002270,1.45,1.56,1.57,1.33,45439,38267351.98,16.44,6.85,0.1,15.56
2008-11-17,002270,1.56,1.75,1.8,1.47,52544,46381734.59,21.15,12.18,0.19,17.99
2008-11-18,002270,1.75,1.28,1.85,1.28,45931,39326968.72,32.57,-26.86,-0.47,15.73
2008-11-19,002270,1.36,1.54,1.6,1.27,35930,30166552.4,25.78,20.31,0.26,12.3
2008-11-20,002270,1.43,1.45,1.63,1.37,34640,29165907.44,16.88,-5.84,-0.09,11.86
2008-11-21,002270,1.25,1.44,1.62,1.15,38152,31436683.67,32.41,-0.69,-0.01,13.07
2008-11-24,002270,1.49,1.38,1.62,1.36,29205,24915849.86,18.06,-4.17,-0.06,10.0
