日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-01-11,300580,4.71,5.31,5.31,4.71,92,126647.0,17.7,56.64,1.92,0.02
2017-01-12,300580,5.93,5.93,5.93,5.93,41,61990.0,0.0,11.68,0.62,0.01
2017-01-13,300580,6.62,6.62,6.62,6.62,71,118641.0,0.0,11.64,0.69,0.01
2017-01-16,300580,7.38,7.38,7.38,7.38,368,675685.0,0.0,11.48,0.76,0.07
2017-01-17,300580,8.21,8.21,8.21,8.21,367,741568.0,0.0,11.25,0.83,0.07
2017-01-18,300580,9.13,9.13,9.13,9.13,448,996352.0,0.0,11.21,0.92,0.09
2017-01-19,300580,10.14,10.14,10.14,10.14,840,2054640.0,0.0,11.06,1.01,0.17
2017-01-20,300580,10.43,11.25,11.25,9.94,206127,526955296.0,12.92,10.95,1.11,41.23
2017-01-23,300580,11.65,11.27,11.96,10.88,260812,710404240.0,9.6,0.18,0.02,52.16
2017-01-24,300580,11.1,10.08,11.11,10.06,196029,495423328.0,9.32,-10.56,-1.19,39.21
2017-01-25,300580,9.75,10.3,10.42,9.66,140613,344525600.0,7.54,2.18,0.22,28.12
2017-01-26,300580,10.34,10.49,10.61,10.24,101592,255173126.0,3.59,1.84,0.19,20.32
2017-02-03,300580,10.43,10.23,10.47,10.16,73647,182749639.0,2.96,-2.48,-0.26,14.73
2017-02-06,300580,10.45,11.35,11.35,10.45,172211,453690496.0,8.8,10.95,1.12,34.44
2017-02-07,300580,11.29,11.67,11.67,11.04,180336,488375088.0,5.55,2.82,0.32,36.07
2017-02-08,300580,11.46,12.31,12.91,11.42,204904,598822048.0,12.77,5.48,0.64,40.98
2017-02-09,300580,12.11,12.16,12.49,11.94,142578,412768416.0,4.47,-1.22,-0.15,28.52
2017-02-10,300580,12.17,11.72,12.42,11.72,116457,333253792.0,5.76,-3.62,-0.44,23.29
2017-02-13,300580,11.65,12.27,12.64,11.47,133611,385173696.0,9.98,4.69,0.55,26.72
2017-02-14,300580,12.2,12.48,12.73,12.1,131394,387568976.0,5.13,1.71,0.21,26.28
2017-02-15,300580,12.39,12.81,13.68,12.28,174962,543529760.0,11.22,2.64,0.33,34.99
2017-02-16,300580,12.47,12.51,12.73,12.14,111413,328526320.0,4.61,-2.34,-0.3,22.28
2017-02-17,300580,12.62,12.15,13.09,12.06,100158,298349696.0,8.23,-2.88,-0.36,20.03
